x,y,unique_id,tuile,annee_plan,source,cultivar_n,age_plan
559860.418153388,6304475.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304475.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304475.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559270.418153388,6304465.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559280.418153388,6304465.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559290.418153388,6304465.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304465.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559310.418153388,6304465.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559320.418153388,6304465.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559330.418153388,6304465.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559340.418153388,6304465.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559350.418153388,6304465.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559360.418153388,6304465.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559750.418153388,6304465.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304465.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304465.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304465.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304465.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304465.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304465.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304465.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304465.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559840.418153388,6304465.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304465.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559860.418153388,6304465.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304465.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304465.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559890.418153388,6304465.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559280.418153388,6304455.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304455.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304455.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559310.418153388,6304455.640261997,dep82_sp_13,T31TCJ,2022,dep82_sp,Eiffel,-2
559320.418153388,6304455.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559330.418153388,6304455.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559340.418153388,6304455.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559350.418153388,6304455.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559360.418153388,6304455.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559750.418153388,6304455.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304455.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304455.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304455.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304455.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304455.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304455.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304455.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304455.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559840.418153388,6304455.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304455.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559860.418153388,6304455.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304455.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304455.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559890.418153388,6304455.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559900.418153388,6304455.640261997,dep82_sp_8,T31TCJ,2022,dep82_sp,Diva,-2
558950.418153388,6304445.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
558960.418153388,6304445.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
558970.418153388,6304445.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559280.418153388,6304445.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304445.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559310.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559320.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559330.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559340.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559350.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559360.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559370.418153388,6304445.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559750.418153388,6304445.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304445.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304445.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304445.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304445.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304445.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304445.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304445.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304445.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559840.418153388,6304445.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304445.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559860.418153388,6304445.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304445.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304445.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559890.418153388,6304445.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
558980.418153388,6304435.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
558990.418153388,6304435.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559000.418153388,6304435.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559020.418153388,6304435.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559040.418153388,6304435.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559070.418153388,6304435.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559280.418153388,6304435.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304435.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559310.418153388,6304435.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559320.418153388,6304435.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559330.418153388,6304435.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559340.418153388,6304435.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559350.418153388,6304435.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559360.418153388,6304435.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559370.418153388,6304435.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559750.418153388,6304435.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304435.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304435.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304435.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304435.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304435.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304435.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304435.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304435.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559840.418153388,6304435.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304435.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559860.418153388,6304435.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304435.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304435.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559890.418153388,6304435.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559280.418153388,6304425.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304425.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304425.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559310.418153388,6304425.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559320.418153388,6304425.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559330.418153388,6304425.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559340.418153388,6304425.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559350.418153388,6304425.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559360.418153388,6304425.640261997,dep82_sp_12,T31TCJ,2022,dep82_sp,Bic,-2
559370.418153388,6304425.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559750.418153388,6304425.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304425.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304425.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304425.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304425.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304425.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304425.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304425.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304425.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559840.418153388,6304425.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304425.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559860.418153388,6304425.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304425.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304425.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559890.418153388,6304425.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559280.418153388,6304415.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304415.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304415.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559310.418153388,6304415.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559320.418153388,6304415.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559330.418153388,6304415.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559340.418153388,6304415.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559350.418153388,6304415.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559360.418153388,6304415.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559370.418153388,6304415.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559750.418153388,6304415.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304415.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304415.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304415.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304415.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304415.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304415.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304415.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304415.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559840.418153388,6304415.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304415.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559860.418153388,6304415.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304415.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304415.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559280.418153388,6304405.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304405.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304405.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559310.418153388,6304405.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559320.418153388,6304405.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559330.418153388,6304405.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559340.418153388,6304405.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559350.418153388,6304405.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559360.418153388,6304405.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559370.418153388,6304405.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559750.418153388,6304405.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304405.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304405.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304405.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304405.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304405.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304405.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304405.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304405.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559840.418153388,6304405.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304405.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559860.418153388,6304405.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559870.418153388,6304405.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559880.418153388,6304405.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559280.418153388,6304395.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304395.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304395.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559310.418153388,6304395.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559320.418153388,6304395.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559330.418153388,6304395.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559340.418153388,6304395.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559350.418153388,6304395.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559360.418153388,6304395.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559370.418153388,6304395.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559750.418153388,6304395.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304395.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304395.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304395.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304395.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304395.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304395.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304395.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304395.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559840.418153388,6304395.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304395.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559280.418153388,6304385.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559290.418153388,6304385.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304385.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559310.418153388,6304385.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559320.418153388,6304385.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559330.418153388,6304385.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559340.418153388,6304385.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559350.418153388,6304385.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559360.418153388,6304385.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559370.418153388,6304385.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559750.418153388,6304385.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304385.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304385.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304385.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304385.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304385.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304385.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304385.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304385.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559840.418153388,6304385.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304385.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559010.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559020.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559030.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559040.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559050.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559060.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559070.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559080.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559090.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559100.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559110.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559120.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559130.418153388,6304375.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559290.418153388,6304375.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559300.418153388,6304375.640261997,dep82_sp_19,T31TCJ,2022,dep82_sp,Diva,-2
559310.418153388,6304375.640261997,dep82_sp_22,T31TCJ,2022,dep82_sp,Tucano,-2
559320.418153388,6304375.640261997,dep82_sp_22,T31TCJ,2022,dep82_sp,Tucano,-2
559330.418153388,6304375.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559340.418153388,6304375.640261997,dep82_sp_11,T31TCJ,2022,dep82_sp,Af8,-2
559750.418153388,6304375.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304375.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304375.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304375.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559790.418153388,6304375.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304375.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304375.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304375.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304375.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559840.418153388,6304375.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304375.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559010.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559020.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559030.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559040.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559050.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559060.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559070.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559080.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559090.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559100.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559110.418153388,6304365.640261997,dep82_sp_24,T31TCJ,2022,dep82_sp,Diva,-2
559120.418153388,6304365.640261997,dep82_sp_23,T31TCJ,2022,dep82_sp,Tucano,-2
559130.418153388,6304365.640261997,dep82_sp_23,T31TCJ,2022,dep82_sp,Tucano,-2
559140.418153388,6304365.640261997,dep82_sp_259,T31TCJ,2022,dep82_sp,Tucano,-2
559290.418153388,6304365.640261997,dep82_sp_18,T31TCJ,2022,dep82_sp,Af8,-2
559300.418153388,6304365.640261997,dep82_sp_22,T31TCJ,2022,dep82_sp,Tucano,-2
559310.418153388,6304365.640261997,dep82_sp_22,T31TCJ,2022,dep82_sp,Tucano,-2
559320.418153388,6304365.640261997,dep82_sp_22,T31TCJ,2022,dep82_sp,Tucano,-2
559750.418153388,6304365.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559760.418153388,6304365.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559770.418153388,6304365.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559780.418153388,6304365.640261997,dep82_sp_5,T31TCJ,2022,dep82_sp,Diva,-2
559790.418153388,6304365.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559800.418153388,6304365.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559810.418153388,6304365.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559820.418153388,6304365.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559830.418153388,6304365.640261997,dep82_sp_6,T31TCJ,2022,dep82_sp,Tucano,-2
559840.418153388,6304365.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
559850.418153388,6304365.640261997,dep82_sp_7,T31TCJ,2022,dep82_sp,Moncalvo,-2
